trip_duration,fare_amount,pickup_location,drop_location,payment_mode,driver_rating,start_hour,day_of_week
22,35.31,Indiranagar,Banashankari,Online,3.3,0,Friday
44,267.44,Indiranagar,HSR Layout,Cash,3.8,21,Tuesday
39,290.71,Indiranagar,HSR Layout,Cash,3.1,8,Saturday
45,122.22,Electronic City,Banashankari,Online,4.3,6,Sunday
33,121.4,Koramangala,HSR Layout,Online,3.2,4,Monday
56,31.91,Electronic City,MG Road,Online,3.1,9,Saturday
33,213.67,Whitefield,MG Road,Online,4.0,9,Friday
42,252.87,Koramangala,MG Road,Cash,4.9,17,Sunday
46,69.58,Electronic City,BTM Layout,Online,3.9,6,Tuesday
25,73.11,Koramangala,HSR Layout,Cash,3.7,17,Saturday
46,243.32,Whitefield,BTM Layout,Cash,5.0,12,Tuesday
17,196.4,Jayanagar,Marathahalli,Online,4.1,10,Friday
53,42.11,Indiranagar,Banashankari,Online,3.8,9,Thursday
45,198.09,Electronic City,Marathahalli,Cash,3.8,21,Sunday
21,113.41,Whitefield,BTM Layout,Cash,3.4,8,Friday
13,129.56,Whitefield,MG Road,Online,4.0,14,Friday
45,237.83,Koramangala,HSR Layout,Online,3.9,13,Saturday
5,248.95,Koramangala,HSR Layout,Cash,3.5,2,Sunday
6,138.1,Indiranagar,MG Road,Cash,3.3,23,Wednesday
52,285.73,Koramangala,HSR Layout,Cash,3.6,13,Tuesday
33,139.74,Electronic City,Banashankari,Online,4.0,20,Sunday
37,238.4,Electronic City,Banashankari,Online,3.1,15,Saturday
14,160.65,Electronic City,Banashankari,Online,3.3,22,Tuesday
54,272.33,Jayanagar,Marathahalli,Online,4.9,2,Thursday
44,275.1,Electronic City,MG Road,Online,4.1,7,Sunday
25,53.6,Koramangala,Banashankari,Cash,3.1,1,Thursday
32,282.85,Koramangala,BTM Layout,Cash,4.4,23,Wednesday
15,252.89,Electronic City,Banashankari,Online,3.1,1,Wednesday
59,243.65,Whitefield,Marathahalli,Online,4.5,22,Wednesday
38,84.25,Whitefield,BTM Layout,Online,4.5,17,Thursday
12,247.38,Whitefield,MG Road,Online,4.3,6,Friday
26,259.54,Indiranagar,MG Road,Online,4.5,16,Saturday
12,108.07,Jayanagar,Banashankari,Cash,3.2,5,Tuesday
53,287.11,Electronic City,BTM Layout,Cash,4.5,9,Tuesday
19,43.46,Indiranagar,BTM Layout,Cash,3.3,6,Saturday
21,70.48,Whitefield,Banashankari,Cash,3.7,3,Monday
27,175.15,Electronic City,Banashankari,Online,4.9,10,Thursday
28,185.46,Indiranagar,HSR Layout,Cash,4.0,15,Thursday
49,204.19,Koramangala,HSR Layout,Cash,4.9,16,Wednesday
23,34.58,Whitefield,Banashankari,Online,3.2,5,Sunday
9,289.3,Indiranagar,Marathahalli,Cash,4.0,19,Sunday
36,42.04,Koramangala,HSR Layout,Online,3.1,18,Saturday
48,68.63,Whitefield,Banashankari,Online,4.3,19,Monday
5,33.78,Jayanagar,BTM Layout,Online,3.2,21,Monday
27,183.05,Whitefield,HSR Layout,Online,3.4,20,Thursday
41,281.71,Jayanagar,Marathahalli,Cash,3.5,17,Wednesday
12,209.81,Jayanagar,MG Road,Cash,4.5,14,Tuesday
17,252.12,Jayanagar,BTM Layout,Online,3.3,1,Wednesday
12,33.59,Electronic City,Marathahalli,Online,4.7,18,Tuesday
27,176.34,Electronic City,Marathahalli,Online,3.3,5,Sunday
47,154.08,Jayanagar,Marathahalli,Cash,3.1,11,Thursday
5,164.72,Koramangala,BTM Layout,Online,3.8,0,Wednesday
49,49.5,Jayanagar,Marathahalli,Online,5.0,22,Monday
55,214.8,Indiranagar,MG Road,Online,3.2,23,Saturday
28,165.87,Jayanagar,HSR Layout,Cash,3.2,22,Friday
39,236.59,Electronic City,BTM Layout,Online,4.5,10,Monday
28,161.03,Electronic City,Marathahalli,Online,3.6,18,Sunday
21,70.33,Indiranagar,Banashankari,Online,4.4,21,Saturday
9,205.03,Indiranagar,HSR Layout,Cash,3.4,3,Tuesday
24,76.54,Whitefield,BTM Layout,Online,3.9,20,Thursday
25,265.55,Koramangala,Banashankari,Cash,3.5,18,Wednesday
44,195.54,Koramangala,Banashankari,Cash,3.9,20,Sunday
35,72.45,Koramangala,Marathahalli,Online,4.5,5,Sunday
50,289.83,Electronic City,BTM Layout,Cash,4.5,7,Thursday
40,169.96,Koramangala,Marathahalli,Online,4.0,21,Thursday
15,49.68,Whitefield,MG Road,Online,4.9,8,Tuesday
56,199.24,Whitefield,Banashankari,Cash,3.5,9,Thursday
19,98.36,Koramangala,MG Road,Online,3.5,9,Wednesday
23,247.0,Indiranagar,Marathahalli,Online,4.2,9,Sunday
11,250.81,Whitefield,HSR Layout,Cash,4.2,3,Monday
55,294.32,Indiranagar,Banashankari,Online,3.1,17,Thursday
32,165.5,Electronic City,HSR Layout,Cash,4.2,11,Wednesday
55,152.84,Whitefield,BTM Layout,Online,3.7,10,Wednesday
47,233.44,Indiranagar,Banashankari,Cash,4.5,15,Tuesday
9,65.77,Koramangala,MG Road,Cash,4.6,18,Thursday
9,177.67,Electronic City,HSR Layout,Cash,4.1,10,Sunday
34,177.49,Jayanagar,BTM Layout,Online,3.0,22,Tuesday
58,54.16,Jayanagar,Banashankari,Online,4.3,3,Monday
36,142.86,Koramangala,BTM Layout,Online,4.5,11,Monday
12,260.39,Electronic City,MG Road,Cash,3.5,16,Saturday
14,261.16,Electronic City,Banashankari,Online,3.9,23,Wednesday
42,56.79,Electronic City,BTM Layout,Cash,4.9,12,Thursday
51,54.49,Electronic City,Marathahalli,Cash,3.6,3,Saturday
36,100.93,Jayanagar,Banashankari,Online,3.4,5,Sunday
52,266.19,Indiranagar,Banashankari,Cash,3.4,6,Wednesday
32,64.8,Electronic City,Banashankari,Cash,4.1,7,Sunday
21,224.4,Indiranagar,Banashankari,Online,4.9,1,Thursday
35,57.31,Electronic City,Marathahalli,Online,4.2,8,Tuesday
12,198.25,Whitefield,MG Road,Cash,3.6,9,Monday
44,126.14,Whitefield,Marathahalli,Cash,4.3,18,Saturday
29,243.01,Whitefield,Marathahalli,Cash,4.2,0,Sunday
13,93.1,Electronic City,BTM Layout,Online,4.2,15,Saturday
6,202.58,Indiranagar,HSR Layout,Online,3.3,17,Monday
19,93.63,Jayanagar,HSR Layout,Online,4.3,7,Tuesday
54,222.69,Koramangala,BTM Layout,Online,3.9,9,Friday
7,265.89,Jayanagar,Marathahalli,Online,3.0,21,Friday
53,64.24,Electronic City,BTM Layout,Online,4.1,10,Sunday
40,263.98,Whitefield,Banashankari,Cash,5.0,16,Friday
8,190.27,Whitefield,BTM Layout,Cash,3.7,6,Thursday
18,64.32,Indiranagar,BTM Layout,Online,4.9,2,Saturday
45,145.44,Electronic City,Banashankari,Cash,3.2,6,Tuesday
45,73.43,Jayanagar,HSR Layout,Online,4.5,5,Thursday
29,219.09,Electronic City,Banashankari,Cash,3.2,2,Thursday
59,234.89,Electronic City,MG Road,Online,3.5,7,Sunday
54,58.57,Whitefield,BTM Layout,Cash,4.1,0,Tuesday
14,166.66,Jayanagar,BTM Layout,Cash,4.2,4,Thursday
25,249.95,Koramangala,HSR Layout,Online,4.6,23,Sunday
40,282.76,Whitefield,Marathahalli,Online,4.2,18,Saturday
16,168.65,Jayanagar,Banashankari,Online,4.2,12,Tuesday
31,286.58,Indiranagar,Marathahalli,Online,4.8,10,Friday
44,174.64,Whitefield,MG Road,Online,3.9,21,Friday
6,136.43,Indiranagar,Banashankari,Online,3.5,10,Thursday
58,259.01,Whitefield,MG Road,Cash,3.3,1,Monday
17,163.11,Electronic City,MG Road,Cash,3.8,8,Tuesday
57,157.41,Jayanagar,MG Road,Cash,4.4,1,Wednesday
36,162.38,Indiranagar,Banashankari,Online,3.1,20,Sunday
35,258.63,Whitefield,Banashankari,Cash,3.3,18,Wednesday
20,254.62,Indiranagar,HSR Layout,Online,3.2,11,Thursday
36,138.95,Whitefield,BTM Layout,Online,4.2,8,Monday
36,119.99,Whitefield,Marathahalli,Online,3.5,8,Tuesday
38,162.82,Koramangala,Marathahalli,Cash,3.3,22,Friday
15,184.65,Koramangala,MG Road,Cash,4.2,9,Thursday
14,94.35,Koramangala,Banashankari,Online,4.5,4,Tuesday
19,244.37,Indiranagar,Banashankari,Cash,3.7,8,Tuesday
21,161.35,Electronic City,MG Road,Cash,4.2,22,Tuesday
44,120.19,Whitefield,BTM Layout,Cash,3.2,17,Monday
22,58.84,Jayanagar,Marathahalli,Cash,4.9,9,Tuesday
59,94.49,Koramangala,HSR Layout,Cash,3.7,16,Monday
13,286.31,Indiranagar,BTM Layout,Online,5.0,9,Monday
29,112.38,Indiranagar,Banashankari,Online,5.0,13,Saturday
44,75.59,Indiranagar,MG Road,Online,4.6,3,Tuesday
18,154.38,Jayanagar,Marathahalli,Cash,3.0,9,Saturday
29,112.91,Jayanagar,MG Road,Online,4.1,23,Friday
54,39.49,Koramangala,Banashankari,Online,3.2,21,Saturday
26,117.25,Jayanagar,MG Road,Cash,4.8,17,Saturday
56,176.91,Koramangala,Marathahalli,Cash,4.6,4,Sunday
34,178.96,Jayanagar,MG Road,Cash,4.9,8,Sunday
24,126.27,Jayanagar,Marathahalli,Online,4.2,5,Sunday
25,150.77,Jayanagar,MG Road,Online,4.0,15,Tuesday
48,290.69,Koramangala,MG Road,Online,4.0,21,Friday
36,131.88,Whitefield,Marathahalli,Cash,3.8,22,Thursday
55,99.72,Koramangala,MG Road,Online,3.9,15,Wednesday
50,95.74,Whitefield,BTM Layout,Cash,4.3,10,Thursday
53,153.6,Indiranagar,HSR Layout,Cash,4.9,20,Monday
25,235.07,Indiranagar,BTM Layout,Online,4.2,14,Thursday
39,85.62,Koramangala,HSR Layout,Cash,4.7,18,Wednesday
36,221.51,Whitefield,BTM Layout,Online,4.7,2,Wednesday
34,35.71,Whitefield,HSR Layout,Online,4.0,15,Friday
59,143.11,Whitefield,MG Road,Online,3.7,20,Sunday
43,239.48,Indiranagar,Marathahalli,Cash,4.3,19,Thursday
53,121.46,Koramangala,Marathahalli,Online,3.9,4,Monday
16,182.21,Electronic City,Banashankari,Online,3.2,8,Saturday
45,85.34,Whitefield,HSR Layout,Online,3.8,4,Saturday
51,230.34,Whitefield,Banashankari,Online,5.0,3,Monday
22,44.12,Electronic City,Banashankari,Online,3.1,12,Friday
25,260.19,Koramangala,HSR Layout,Online,4.4,19,Saturday
17,83.51,Whitefield,Marathahalli,Cash,4.7,16,Friday
25,266.09,Koramangala,HSR Layout,Online,4.3,19,Saturday
12,125.18,Whitefield,MG Road,Online,4.1,11,Saturday
50,225.12,Jayanagar,Banashankari,Online,4.4,19,Thursday
44,116.19,Whitefield,Banashankari,Online,3.9,19,Friday
50,274.6,Jayanagar,HSR Layout,Cash,3.2,6,Wednesday
11,64.19,Koramangala,Banashankari,Online,4.9,0,Monday
27,78.2,Whitefield,Marathahalli,Online,3.9,15,Saturday
48,163.12,Indiranagar,Banashankari,Cash,4.3,6,Sunday
36,52.12,Indiranagar,HSR Layout,Cash,4.1,1,Wednesday
15,82.91,Electronic City,Marathahalli,Online,3.1,11,Tuesday
26,284.82,Indiranagar,Marathahalli,Cash,4.9,10,Wednesday
26,293.65,Jayanagar,Banashankari,Cash,4.6,7,Sunday
47,131.59,Indiranagar,HSR Layout,Cash,3.3,0,Monday
29,279.29,Indiranagar,Banashankari,Online,5.0,2,Tuesday
26,177.1,Indiranagar,MG Road,Cash,4.5,7,Thursday
32,102.83,Whitefield,MG Road,Online,3.9,7,Sunday
33,219.65,Electronic City,Marathahalli,Online,4.2,10,Tuesday
17,207.9,Koramangala,Banashankari,Online,3.2,20,Friday
22,297.06,Electronic City,MG Road,Online,4.1,4,Monday
6,101.56,Jayanagar,BTM Layout,Online,3.1,7,Friday
33,211.46,Whitefield,MG Road,Online,4.1,20,Wednesday
25,44.05,Whitefield,Banashankari,Cash,4.1,8,Thursday
19,60.68,Indiranagar,Banashankari,Online,4.7,16,Monday
56,31.06,Indiranagar,MG Road,Online,4.5,4,Thursday
31,299.85,Jayanagar,Banashankari,Cash,3.5,18,Saturday
54,246.61,Whitefield,Banashankari,Online,4.8,18,Monday
35,242.42,Koramangala,BTM Layout,Cash,4.1,1,Sunday
19,167.63,Electronic City,Marathahalli,Online,4.2,18,Friday
55,111.02,Whitefield,Banashankari,Cash,3.3,22,Wednesday
27,70.84,Koramangala,HSR Layout,Online,4.7,14,Tuesday
28,106.86,Koramangala,Marathahalli,Cash,4.9,7,Thursday
48,131.51,Electronic City,Marathahalli,Cash,4.5,23,Monday
17,234.2,Koramangala,HSR Layout,Online,4.9,7,Monday
26,175.71,Jayanagar,MG Road,Online,3.6,0,Saturday
47,50.92,Koramangala,BTM Layout,Online,4.7,13,Thursday
41,34.87,Jayanagar,Banashankari,Cash,4.0,10,Tuesday
37,57.63,Koramangala,MG Road,Cash,3.3,6,Wednesday
7,140.83,Indiranagar,HSR Layout,Online,4.3,17,Monday
58,281.96,Koramangala,BTM Layout,Online,4.4,14,Monday
23,202.1,Jayanagar,BTM Layout,Cash,3.6,9,Thursday
27,246.49,Koramangala,BTM Layout,Online,3.1,3,Thursday
33,155.92,Koramangala,HSR Layout,Cash,3.4,20,Monday
34,127.65,Koramangala,MG Road,Cash,3.8,0,Monday
43,59.27,Jayanagar,Banashankari,Cash,3.3,13,Saturday
48,266.5,Koramangala,BTM Layout,Online,3.4,19,Monday
51,241.45,Electronic City,BTM Layout,Online,3.8,19,Friday
29,75.39,Electronic City,MG Road,Online,4.9,8,Monday
41,168.31,Jayanagar,BTM Layout,Online,4.5,12,Wednesday
51,161.59,Indiranagar,BTM Layout,Cash,3.6,16,Wednesday
12,198.77,Electronic City,HSR Layout,Online,4.9,23,Sunday
46,285.47,Whitefield,Marathahalli,Online,4.3,19,Saturday
20,186.54,Electronic City,MG Road,Online,3.9,3,Tuesday
12,175.86,Whitefield,MG Road,Cash,3.9,4,Thursday
5,43.59,Jayanagar,MG Road,Online,3.8,17,Tuesday
48,46.99,Indiranagar,HSR Layout,Online,3.5,16,Monday
9,80.58,Whitefield,HSR Layout,Online,3.8,20,Thursday
7,38.77,Whitefield,Banashankari,Online,4.1,6,Monday
5,230.71,Electronic City,HSR Layout,Online,4.1,9,Thursday
8,225.3,Whitefield,MG Road,Cash,4.5,8,Saturday
44,66.74,Jayanagar,Banashankari,Online,3.7,12,Sunday
39,255.74,Jayanagar,Marathahalli,Online,4.4,17,Friday
36,71.79,Jayanagar,BTM Layout,Online,4.2,11,Sunday
46,111.32,Electronic City,BTM Layout,Online,4.9,7,Friday
38,97.22,Indiranagar,Banashankari,Cash,3.8,22,Friday
47,130.52,Electronic City,Marathahalli,Online,4.8,17,Sunday
29,98.76,Jayanagar,BTM Layout,Cash,4.6,4,Saturday
14,162.02,Electronic City,Banashankari,Cash,4.3,6,Sunday
25,140.0,Jayanagar,HSR Layout,Online,4.3,14,Tuesday
50,296.37,Koramangala,MG Road,Cash,3.2,2,Thursday
43,45.1,Koramangala,Marathahalli,Cash,4.9,17,Tuesday
31,68.39,Whitefield,BTM Layout,Cash,3.2,5,Thursday
31,44.26,Indiranagar,MG Road,Online,4.1,5,Monday
6,198.98,Koramangala,Banashankari,Online,3.7,19,Friday
45,44.72,Jayanagar,BTM Layout,Cash,3.9,0,Friday
52,255.84,Electronic City,MG Road,Cash,4.2,20,Thursday
17,168.22,Electronic City,HSR Layout,Online,4.8,16,Tuesday
13,172.29,Whitefield,Marathahalli,Online,3.9,10,Tuesday
56,181.63,Electronic City,Banashankari,Cash,5.0,23,Wednesday
40,76.12,Koramangala,BTM Layout,Online,4.2,1,Friday
26,83.38,Electronic City,HSR Layout,Online,3.3,8,Friday
46,116.08,Koramangala,Marathahalli,Online,3.4,18,Tuesday
30,190.24,Koramangala,Marathahalli,Online,4.4,5,Friday
58,86.73,Indiranagar,HSR Layout,Online,3.1,6,Tuesday
16,61.41,Whitefield,BTM Layout,Cash,4.0,3,Wednesday
21,291.93,Jayanagar,Marathahalli,Cash,3.3,2,Thursday
18,35.94,Koramangala,Banashankari,Cash,3.9,1,Thursday
18,246.73,Whitefield,MG Road,Online,4.5,9,Wednesday
38,242.77,Jayanagar,Banashankari,Online,3.9,9,Friday
57,110.25,Electronic City,Marathahalli,Online,3.3,16,Sunday
24,66.62,Whitefield,MG Road,Cash,3.5,15,Monday
15,69.32,Whitefield,HSR Layout,Online,3.7,0,Friday
20,218.31,Whitefield,MG Road,Online,3.1,11,Tuesday
55,203.56,Electronic City,MG Road,Online,4.2,19,Saturday
35,241.34,Electronic City,MG Road,Online,4.2,19,Monday
59,283.12,Whitefield,Marathahalli,Online,3.1,9,Wednesday
10,216.82,Indiranagar,BTM Layout,Online,3.8,0,Thursday
23,72.08,Koramangala,Marathahalli,Online,3.8,15,Thursday
41,95.73,Electronic City,BTM Layout,Online,3.7,10,Sunday
8,257.39,Indiranagar,HSR Layout,Cash,4.1,3,Friday
51,86.51,Electronic City,HSR Layout,Online,3.7,2,Thursday
8,49.58,Whitefield,HSR Layout,Online,3.8,12,Friday
24,219.89,Indiranagar,HSR Layout,Online,4.6,20,Sunday
14,138.68,Jayanagar,HSR Layout,Online,3.3,14,Sunday
28,278.41,Koramangala,Banashankari,Online,4.2,9,Tuesday
58,205.57,Koramangala,Marathahalli,Online,4.0,5,Tuesday
39,54.41,Electronic City,BTM Layout,Online,3.6,10,Wednesday
30,285.92,Koramangala,HSR Layout,Cash,4.5,0,Saturday
41,99.81,Jayanagar,Banashankari,Online,4.1,19,Tuesday
42,121.05,Indiranagar,Banashankari,Online,4.0,3,Friday
25,138.61,Indiranagar,Banashankari,Cash,4.3,9,Thursday
58,43.83,Whitefield,Marathahalli,Online,4.6,21,Tuesday
44,164.06,Indiranagar,HSR Layout,Online,4.9,14,Tuesday
43,63.3,Electronic City,Banashankari,Online,4.3,0,Friday
25,138.26,Jayanagar,Banashankari,Online,4.7,20,Sunday
14,124.69,Whitefield,HSR Layout,Cash,3.0,14,Tuesday
42,238.67,Electronic City,Marathahalli,Online,4.1,2,Thursday
50,246.86,Electronic City,Banashankari,Online,3.4,0,Saturday
8,71.42,Electronic City,BTM Layout,Cash,3.2,5,Thursday
49,128.97,Koramangala,MG Road,Cash,4.1,18,Sunday
24,130.81,Electronic City,MG Road,Online,4.5,3,Saturday
21,70.88,Koramangala,MG Road,Online,3.8,11,Thursday
59,245.58,Indiranagar,Marathahalli,Online,4.3,1,Sunday
11,220.95,Koramangala,Banashankari,Online,4.0,16,Thursday
8,81.4,Electronic City,MG Road,Cash,3.9,5,Monday
33,129.01,Jayanagar,MG Road,Cash,3.6,11,Sunday
18,58.57,Jayanagar,HSR Layout,Cash,3.8,14,Thursday
7,199.62,Indiranagar,Banashankari,Online,3.7,16,Sunday
28,62.77,Electronic City,Banashankari,Cash,4.3,0,Sunday
41,296.2,Koramangala,HSR Layout,Online,3.2,13,Monday
20,240.78,Jayanagar,Banashankari,Online,3.2,22,Thursday
59,135.36,Whitefield,BTM Layout,Online,4.3,1,Sunday
56,186.21,Electronic City,Marathahalli,Online,4.1,3,Sunday
8,276.06,Electronic City,HSR Layout,Online,3.9,19,Thursday
28,179.61,Whitefield,MG Road,Cash,3.3,1,Friday
38,77.11,Jayanagar,Banashankari,Cash,3.8,21,Saturday
34,132.25,Whitefield,BTM Layout,Cash,4.6,13,Thursday
22,257.65,Indiranagar,BTM Layout,Online,4.8,17,Tuesday
23,203.94,Koramangala,Marathahalli,Cash,4.4,7,Thursday
35,205.7,Koramangala,BTM Layout,Online,3.1,19,Wednesday
23,264.04,Jayanagar,Banashankari,Cash,4.3,0,Friday
53,271.37,Whitefield,Banashankari,Cash,3.5,15,Friday
50,278.34,Electronic City,BTM Layout,Cash,3.6,6,Thursday
23,55.61,Electronic City,Banashankari,Online,3.4,5,Wednesday
26,176.91,Electronic City,Banashankari,Online,4.6,21,Sunday
28,229.94,Indiranagar,MG Road,Online,4.3,18,Saturday
49,234.37,Indiranagar,HSR Layout,Online,4.2,9,Thursday
16,193.81,Electronic City,Banashankari,Online,4.3,22,Tuesday
34,75.03,Jayanagar,Banashankari,Online,3.5,5,Sunday
42,245.3,Indiranagar,Marathahalli,Online,3.9,9,Friday
57,224.43,Indiranagar,HSR Layout,Online,4.3,18,Sunday
35,53.26,Koramangala,HSR Layout,Online,4.3,2,Friday
40,155.23,Koramangala,HSR Layout,Online,4.6,19,Saturday
23,76.97,Jayanagar,BTM Layout,Online,3.6,2,Wednesday
52,121.12,Indiranagar,MG Road,Online,4.5,19,Monday
49,34.88,Indiranagar,MG Road,Online,3.9,5,Saturday
40,138.09,Whitefield,Marathahalli,Cash,4.3,16,Wednesday
34,178.47,Jayanagar,HSR Layout,Online,3.9,17,Sunday
59,197.29,Jayanagar,HSR Layout,Cash,4.9,9,Tuesday
53,209.14,Whitefield,Banashankari,Online,3.4,5,Wednesday
59,255.8,Whitefield,BTM Layout,Online,4.4,12,Saturday
37,88.17,Koramangala,BTM Layout,Online,4.2,5,Monday
22,62.53,Jayanagar,Marathahalli,Cash,3.3,11,Sunday
56,259.92,Jayanagar,MG Road,Cash,3.1,13,Tuesday
53,72.29,Whitefield,HSR Layout,Cash,4.6,16,Tuesday
32,293.19,Electronic City,Marathahalli,Cash,3.3,21,Monday
51,257.49,Electronic City,BTM Layout,Online,3.4,7,Thursday
15,165.24,Koramangala,BTM Layout,Online,5.0,4,Wednesday
58,294.98,Electronic City,BTM Layout,Online,4.4,3,Saturday
49,56.29,Electronic City,HSR Layout,Online,3.5,5,Tuesday
37,111.83,Electronic City,HSR Layout,Cash,4.2,10,Saturday
21,202.32,Indiranagar,HSR Layout,Cash,4.1,4,Wednesday
10,124.5,Koramangala,Banashankari,Cash,4.7,21,Sunday
8,280.66,Whitefield,MG Road,Online,4.5,13,Monday
24,47.72,Electronic City,BTM Layout,Online,4.7,9,Friday
52,178.34,Indiranagar,BTM Layout,Online,3.4,10,Monday
51,189.53,Electronic City,Banashankari,Cash,4.3,2,Wednesday
31,206.24,Indiranagar,BTM Layout,Cash,3.1,22,Tuesday
19,99.03,Koramangala,BTM Layout,Online,3.1,7,Sunday
10,128.43,Electronic City,HSR Layout,Cash,4.4,20,Wednesday
51,257.79,Indiranagar,HSR Layout,Online,3.0,4,Sunday
18,82.63,Jayanagar,MG Road,Cash,4.2,19,Friday
15,253.25,Jayanagar,BTM Layout,Cash,4.7,20,Tuesday
43,181.92,Indiranagar,Marathahalli,Online,3.8,9,Sunday
13,235.79,Electronic City,BTM Layout,Cash,3.1,7,Friday
30,222.67,Electronic City,BTM Layout,Online,4.4,20,Sunday
20,86.03,Koramangala,MG Road,Online,4.9,8,Thursday
9,183.58,Koramangala,Marathahalli,Online,4.4,14,Saturday
56,264.29,Whitefield,BTM Layout,Online,4.2,0,Monday
14,146.67,Koramangala,Marathahalli,Online,3.5,22,Thursday
54,290.98,Electronic City,HSR Layout,Cash,3.0,4,Wednesday
7,152.1,Whitefield,HSR Layout,Online,4.4,14,Thursday
17,68.55,Koramangala,Marathahalli,Online,3.5,3,Monday
47,135.15,Indiranagar,BTM Layout,Cash,4.7,18,Tuesday
53,286.96,Jayanagar,Marathahalli,Online,3.9,9,Saturday
34,116.32,Koramangala,Marathahalli,Online,4.1,22,Friday
58,264.39,Koramangala,HSR Layout,Online,4.5,1,Sunday
49,267.94,Indiranagar,Marathahalli,Online,4.6,4,Tuesday
10,124.55,Electronic City,Banashankari,Online,4.3,17,Saturday
21,52.48,Indiranagar,Banashankari,Online,4.9,22,Thursday
49,225.63,Koramangala,HSR Layout,Online,5.0,5,Wednesday
55,114.11,Electronic City,BTM Layout,Online,4.9,9,Thursday
57,241.39,Whitefield,BTM Layout,Online,4.6,14,Monday
23,149.52,Koramangala,HSR Layout,Online,4.4,22,Monday
46,161.02,Indiranagar,BTM Layout,Cash,4.3,8,Wednesday
39,240.04,Whitefield,MG Road,Online,3.2,12,Saturday
50,133.24,Jayanagar,Banashankari,Online,3.5,17,Tuesday
30,149.64,Whitefield,MG Road,Online,3.0,6,Sunday
55,131.57,Indiranagar,MG Road,Online,3.3,1,Sunday
9,129.18,Whitefield,MG Road,Online,3.9,15,Monday
33,172.01,Indiranagar,HSR Layout,Cash,3.3,1,Monday
41,248.38,Koramangala,MG Road,Cash,4.8,3,Wednesday
24,127.68,Electronic City,Marathahalli,Online,4.6,1,Tuesday
53,171.55,Jayanagar,BTM Layout,Online,3.1,16,Thursday
25,211.1,Electronic City,HSR Layout,Online,3.5,5,Friday
14,102.75,Electronic City,Marathahalli,Online,4.6,9,Wednesday
9,104.93,Electronic City,Marathahalli,Online,4.6,13,Tuesday
40,282.02,Indiranagar,Banashankari,Cash,4.9,14,Friday
10,225.35,Indiranagar,Banashankari,Cash,5.0,20,Sunday
30,185.84,Jayanagar,Marathahalli,Cash,5.0,11,Wednesday
8,204.88,Indiranagar,Banashankari,Online,3.8,18,Thursday
43,37.91,Indiranagar,BTM Layout,Cash,3.5,10,Thursday
43,196.89,Indiranagar,BTM Layout,Online,4.5,0,Tuesday
54,167.57,Indiranagar,Banashankari,Cash,3.6,7,Tuesday
39,177.35,Koramangala,MG Road,Online,4.6,21,Thursday
5,127.04,Jayanagar,Marathahalli,Cash,4.1,5,Thursday
28,52.0,Indiranagar,BTM Layout,Online,4.6,11,Wednesday
40,82.2,Jayanagar,Banashankari,Online,3.6,19,Saturday
10,286.7,Whitefield,Banashankari,Cash,4.0,15,Sunday
45,140.35,Koramangala,BTM Layout,Online,4.1,17,Saturday
58,156.0,Indiranagar,BTM Layout,Cash,4.9,11,Tuesday
50,44.23,Koramangala,MG Road,Online,3.5,19,Friday
48,40.14,Koramangala,Banashankari,Online,4.9,1,Thursday
35,223.64,Whitefield,Banashankari,Online,4.6,6,Friday
24,175.29,Jayanagar,HSR Layout,Online,4.5,8,Tuesday
28,167.35,Koramangala,MG Road,Cash,4.6,17,Sunday
29,95.64,Electronic City,BTM Layout,Online,4.2,8,Tuesday
40,231.08,Whitefield,BTM Layout,Online,3.5,7,Monday
25,75.42,Electronic City,Marathahalli,Cash,3.4,0,Thursday
34,81.28,Whitefield,BTM Layout,Online,4.7,4,Sunday
28,154.39,Electronic City,Banashankari,Cash,4.5,15,Saturday
48,107.3,Electronic City,BTM Layout,Online,3.4,13,Saturday
46,96.82,Koramangala,Banashankari,Online,4.2,12,Tuesday
34,204.21,Koramangala,Banashankari,Cash,3.9,10,Tuesday
26,205.76,Whitefield,MG Road,Cash,3.3,19,Thursday
32,252.62,Jayanagar,BTM Layout,Online,4.1,22,Monday
11,142.78,Koramangala,MG Road,Online,3.6,12,Monday
39,49.73,Koramangala,Banashankari,Online,3.2,14,Monday
59,103.89,Indiranagar,BTM Layout,Online,3.9,23,Monday
32,294.6,Koramangala,BTM Layout,Cash,4.2,15,Sunday
18,190.99,Jayanagar,MG Road,Online,3.1,12,Wednesday
14,221.63,Indiranagar,MG Road,Online,3.8,7,Thursday
20,31.99,Electronic City,Banashankari,Online,3.5,17,Thursday
20,169.92,Electronic City,Banashankari,Online,3.1,18,Thursday
58,40.13,Indiranagar,BTM Layout,Cash,3.3,14,Sunday
35,183.69,Indiranagar,BTM Layout,Cash,3.3,9,Saturday
46,278.61,Indiranagar,HSR Layout,Cash,3.4,22,Sunday
